"PO_BLANKET_ID","PO_RELEASE_ID","LINE_ID","SHIPMENT_ID","CATEGORY_ID","CANCEL_FLAG","UOM","AMOUNT","QTY","GEOGRAPHY_ID","CONTRACT_ID","CONTRACT_LINE_ID","ORIGINAL_DUE_DATE","LATEST_DUE_DATE","SHIPMENT_LINE"
3595,5817,19561,19561,31,"N","Each",22880,130,414,3595,3515,13/JUN/02,13/JUN/02,1
3595,5817,19562,19562,31,"N","Each",83600,475,414,3595,3515,19/JUN/02,19/JUN/02,2
3595,5931,19770,19770,31,"N","Each",51040,290,414,3595,3515,20/JUN/02,20/JUN/02,1
3595,6015,19913,19913,31,"N","Each",6864,39,414,3595,3515,20/JUN/02,20/JUN/02,1
3595,6336,20474,20474,31,"N","Each",21296,121,414,3595,3515,27/JUN/02,27/JUN/02,1
3595,6557,20880,20880,31,"N","Each",35200,200,414,3595,3515,28/JUN/02,28/JUN/02,2
3595,6557,20881,20881,31,"N","Each",36960,210,414,3595,3515,02/JUL/02,02/JUL/02,3
3595,6590,20941,20941,31,"N","Each",9504,54,414,3595,3515,27/JUN/02,27/JUN/02,1
3595,6590,20942,20942,31,"N","Each",49632,282,414,3595,3515,28/JUN/02,28/JUN/02,2
3595,6590,20943,20943,31,"N","Each",36960,210,414,3595,3515,02/JUL/02,02/JUL/02,3
3595,6640,21061,21061,31,"N","Each",12144,69,414,3595,3515,02/JUL/02,02/JUL/02,1
3595,6640,21062,21062,31,"N","Each",19888,113,414,3595,3515,03/JUL/02,03/JUL/02,2
3595,6758,21427,21427,31,"N","Each",28336,161,414,3595,3515,05/JUL/02,05/JUL/02,1
3595,6884,21698,21698,31,"N","Each",64416,366,414,3595,3515,11/JUL/02,11/JUL/02,2
3595,6884,21699,21699,31,"N","Each",46464,264,414,3595,3515,12/JUL/02,12/JUL/02,3
3595,7082,22267,22267,31,"N","Each",45584,259,414,3595,3515,17/JUL/02,17/JUL/02,1
3595,7123,22330,22330,31,"N","Each",29920,170,414,3595,3515,18/JUL/02,18/JUL/02,1
3595,8260,24459,24459,31,"N","Each",54384,309,414,3595,3515,30/JUL/02,30/JUL/02,1
3595,8260,24460,24460,31,"N","Each",19888,113,414,3595,3515,01/AUG/02,01/AUG/02,2
3595,8260,24461,24461,31,"N","Each",31856,181,414,3595,3515,02/AUG/02,02/AUG/02,3
3595,8223,24322,24322,31,"N","Each",17952,102,414,3595,3515,08/AUG/02,08/AUG/02,1
3595,8518,25226,25226,31,"N","Each",176,1,414,3595,3515,15/AUG/02,15/AUG/02,1
3595,8518,25227,25227,31,"N","Each",28336,161,414,3595,3515,16/AUG/02,16/AUG/02,2
3595,8687,25467,25467,31,"N","Each",1408,8,414,3595,3515,16/AUG/02,16/AUG/02,1
3595,8765,25623,25623,31,"N","Each",7392,42,414,3595,3515,16/AUG/02,16/AUG/02,1
3595,8765,25624,25624,31,"N","Each",36784,209,414,3595,3515,21/AUG/02,21/AUG/02,2
3595,8824,25814,25814,31,"N","Each",7392,42,414,3595,3515,21/AUG/02,21/AUG/02,1
3595,9626,27517,27517,31,"N","Each",60544,344,414,3595,3515,12/SEP/02,12/SEP/02,1
3595,9626,27518,27518,31,"N","Each",28336,161,414,3595,3515,13/SEP/02,13/SEP/02,2
3595,9626,27519,27519,31,"Y","Each",36784,209,414,3595,3515,18/SEP/02,18/SEP/02,3
3595,9785,27815,27815,31,"Y","Each",19008,108,414,3595,3515,20/SEP/02,20/SEP/02,1
3595,9710,27676,27676,31,"N","Each",28336,161,414,3595,3515,13/SEP/02,13/SEP/02,1
3595,9710,27677,27677,31,"Y","Each",36784,209,414,3595,3515,18/SEP/02,18/SEP/02,2
3595,9710,27678,27678,31,"Y","Each",35376,201,414,3595,3515,20/SEP/02,20/SEP/02,3
3595,9913,28086,28086,31,"Y","Each",7392,42,414,3595,3515,20/SEP/02,20/SEP/02,1
3595,9844,27946,27946,31,"Y","Each",5808,33,414,3595,3515,20/SEP/02,20/SEP/02,1
3595,9974,28151,28151,31,"Y","Each",2640,15,414,3595,3515,20/SEP/02,20/SEP/02,1
3595,10641,29287,29287,31,"N","Each",8800,50,414,3595,3515,17/OCT/02,17/OCT/02,1
3595,10475,28983,28983,31,"N","Each",19184,109,414,3595,3515,09/OCT/02,09/OCT/02,1
3595,10475,28984,28984,31,"N","Each",37488,213,414,3595,3515,10/OCT/02,10/OCT/02,2
3595,10475,28985,28985,31,"N","Each",24992,142,414,3595,3515,16/OCT/02,16/OCT/02,3
3595,10543,29108,29108,31,"N","Each",8096,46,414,3595,3515,09/OCT/02,09/OCT/02,1
3595,10543,29109,29109,31,"N","Each",37488,213,414,3595,3515,10/OCT/02,10/OCT/02,2
3595,10803,29570,29570,31,"N","Each",6336,36,414,3595,3515,18/OCT/02,18/OCT/02,1
3595,10699,29385,29385,31,"N","Each",21296,121,414,3595,3515,17/OCT/02,17/OCT/02,1
3595,10886,29688,29688,31,"N","Each",4576,26,414,3595,3515,17/OCT/02,17/OCT/02,1
3595,10886,29690,29690,31,"Y","Each",19184,109,414,3595,3515,21/OCT/02,21/OCT/02,3
3595,10957,29864,29864,31,"Y","Each",4224,24,414,3595,3515,21/OCT/02,21/OCT/02,1
3595,11127,30119,30119,31,"N","Each",21472,122,414,3595,3515,24/OCT/02,24/OCT/02,1
3595,11071,30014,30014,31,"Y","Each",5280,30,414,3595,3515,21/OCT/02,21/OCT/02,1
3595,11251,30345,30345,31,"N","Each",10560,60,414,3595,3515,24/OCT/02,24/OCT/02,1
3595,11251,30346,30346,31,"N","Each",704,4,414,3595,3515,25/OCT/02,25/OCT/02,2
3595,11365,30503,30503,31,"N","Each",4576,26,414,3595,3515,24/OCT/02,24/OCT/02,1
3595,11365,30504,30504,31,"N","Each",704,4,414,3595,3515,25/OCT/02,25/OCT/02,2
3595,11644,30917,30917,31,"N","Each",14256,81,414,3595,3515,31/OCT/02,31/OCT/02,1
3595,11644,30918,30918,31,"N","Each",704,4,414,3595,3515,01/NOV/02,01/NOV/02,2
3595,11644,30919,30919,31,"N","Each",14608,83,414,3595,3515,06/NOV/02,06/NOV/02,3
3595,11429,30636,30636,31,"N","Each",22176,126,414,3595,3515,31/OCT/02,31/OCT/02,1
3595,11517,30751,30751,31,"N","Each",14960,85,414,3595,3515,31/OCT/02,31/OCT/02,1
3595,11517,30752,30752,31,"N","Each",2112,12,414,3595,3515,01/NOV/02,01/NOV/02,2
3595,11365,30505,30505,31,"N","Each",5456,31,414,3595,3515,30/OCT/02,30/OCT/02,3
3595,11738,31096,31096,31,"N","Each",23408,133,414,3595,3515,07/NOV/02,07/NOV/02,1
3595,11835,31234,31234,31,"N","Each",16720,95,414,3595,3515,07/NOV/02,07/NOV/02,1
3595,12234,31794,31794,31,"N","Each",6160,35,414,3595,3515,14/NOV/02,14/NOV/02,1
3595,11929,31389,31389,31,"N","Each",11968,68,414,3595,3515,07/NOV/02,07/NOV/02,1
3595,11929,31390,31390,31,"N","Each",704,4,414,3595,3515,08/NOV/02,08/NOV/02,2
3595,12183,31731,31731,31,"N","Each",8800,50,414,3595,3515,12/NOV/02,12/NOV/02,1
3595,12293,31877,31877,31,"N","Each",21296,121,414,3595,3515,14/NOV/02,14/NOV/02,1
3595,12293,31878,31878,31,"N","Each",2112,12,414,3595,3515,15/NOV/02,15/NOV/02,2
3595,12007,31497,31497,31,"N","Each",20416,116,414,3595,3515,07/NOV/02,07/NOV/02,1
3595,12007,31498,31498,31,"N","Each",704,4,414,3595,3515,08/NOV/02,08/NOV/02,2
3595,12007,31499,31499,31,"N","Each",24112,137,414,3595,3515,12/NOV/02,12/NOV/02,3
3595,12473,32201,32201,31,"N","Each",18832,107,414,3595,3515,14/NOV/02,14/NOV/02,1
3595,12473,32202,32202,31,"N","Each",704,4,414,3595,3515,15/NOV/02,15/NOV/02,2
3595,12372,32059,32059,31,"N","Each",11968,68,414,3595,3515,14/NOV/02,14/NOV/02,1
3595,12372,32060,32060,31,"N","Each",704,4,414,3595,3515,15/NOV/02,15/NOV/02,2
3595,12562,32348,32348,31,"N","Each",9856,56,414,3595,3515,14/NOV/02,14/NOV/02,1
3595,12562,32349,32349,31,"N","Each",704,4,414,3595,3515,15/NOV/02,15/NOV/02,2
3595,12562,32350,32350,31,"Y","Each",26752,152,414,3595,3515,20/NOV/02,20/NOV/02,3
3595,12774,32670,32670,31,"Y","Each",21120,120,414,3595,3515,21/NOV/02,21/NOV/02,1
3595,12774,32671,32671,31,"Y","Each",23584,134,414,3595,3515,22/NOV/02,22/NOV/02,2
3595,12979,33074,33074,31,"Y","Each",5632,32,414,3595,3515,21/NOV/02,21/NOV/02,1
3595,12863,32882,32882,31,"Y","Each",5632,32,414,3595,3515,21/NOV/02,21/NOV/02,1
3595,12863,32883,32883,31,"Y","Each",704,4,414,3595,3515,22/NOV/02,22/NOV/02,2
3595,12863,32884,32884,31,"Y","Each",15840,90,414,3595,3515,25/NOV/02,25/NOV/02,3
3595,12979,33075,33075,31,"Y","Each",704,4,414,3595,3515,22/NOV/02,22/NOV/02,2
3595,12979,33076,33076,31,"Y","Each",11968,68,414,3595,3515,25/NOV/02,25/NOV/02,3
3595,12979,33077,33077,31,"Y","Each",71808,408,414,3595,3515,26/NOV/02,26/NOV/02,4
3595,14094,35047,35047,31,"N","Each",7568,43,414,3595,3515,06/JAN/03,06/JAN/03,1
3595,14094,35048,35048,31,"N","Each",37136,211,414,3595,3515,07/JAN/03,07/JAN/03,2
3595,17867,42223,42223,31,"N","Each",738144,4194,414,3595,3515,11/MAR/03,11/MAR/03,1
3595,17897,42305,42305,31,"N","Each",481536,2736,414,3595,3515,11/MAR/03,11/MAR/03,1
3595,17897,42306,42306,31,"N","Each",46288,263,414,3595,3515,18/MAR/03,18/MAR/03,2
3595,17898,42307,42307,31,"N","Each",35200,200,414,3595,3515,11/MAR/03,11/MAR/03,1
3595,17954,42416,42416,31,"N","Each",34848,198,414,3595,3515,26/MAR/03,26/MAR/03,1
3595,18096,42682,42682,31,"N","Each",85008,483,414,3595,3515,14/MAR/03,14/MAR/03,1
3595,18223,42882,42882,31,"N","Each",200992,1142,414,3595,3515,14/MAR/03,14/MAR/03,1
3595,18223,42884,42884,31,"N","Each",16368,93,414,3595,3515,23/APR/03,23/APR/03,3
3595,18322,43008,43008,31,"N","Each",22352,127,414,3595,3515,17/MAR/03,17/MAR/03,1
3595,20261,46244,46244,31,"N","Each",13552,77,414,3595,3515,14/MAY/03,14/MAY/03,1
3595,20261,46245,46245,31,"N","Each",880,5,414,3595,3515,16/MAY/03,16/MAY/03,2
3595,20261,46246,46246,31,"N","Each",53152,302,414,3595,3515,19/MAY/03,19/MAY/03,3
3595,20509,46580,46580,31,"N","Each",10560,60,414,3595,3515,19/MAY/03,19/MAY/03,1
3595,20526,46602,46602,31,"N","Each",7040,40,414,3595,3515,19/MAY/03,19/MAY/03,1
3595,20649,46827,46827,31,"N","Each",41184,234,414,3595,3515,23/MAY/03,23/MAY/03,1
3595,20700,46936,46936,31,"N","Each",8272,47,414,3595,3515,23/MAY/03,23/MAY/03,1
3595,20789,47078,47078,31,"N","Each",11440,65,414,3595,3515,23/MAY/03,23/MAY/03,1
3595,20789,47079,47079,31,"N","Each",12496,71,414,3595,3515,27/MAY/03,27/MAY/03,2
3595,20789,47080,47080,31,"N","Each",20240,115,414,3595,3515,28/MAY/03,28/MAY/03,3
3595,20873,47211,47211,31,"N","Each",15840,90,414,3595,3515,28/MAY/03,28/MAY/03,1
3595,20947,47327,47327,31,"N","Each",24640,140,414,3595,3515,30/MAY/03,30/MAY/03,1
3595,21051,47536,47536,31,"N","Each",7392,42,414,3595,3515,30/MAY/03,30/MAY/03,1
3595,21010,47439,47439,31,"N","Each",17600,100,414,3595,3515,30/MAY/03,30/MAY/03,1
3595,21349,47956,47956,31,"N","Each",1760,10,414,3595,3515,06/JUN/03,06/JUN/03,1
3595,21139,47652,47652,31,"N","Each",2640,15,414,3595,3515,30/MAY/03,30/MAY/03,1
3595,21139,47653,47653,31,"N","Each",19360,110,414,3595,3515,04/JUN/03,04/JUN/03,2
3595,21265,47821,47821,31,"N","Each",5984,34,414,3595,3515,30/MAY/03,30/MAY/03,1
3595,21265,47822,47822,31,"N","Each",19360,110,414,3595,3515,04/JUN/03,04/JUN/03,2
3595,21533,48186,48186,31,"N","Each",46992,267,414,3595,3515,06/JUN/03,06/JUN/03,1
3595,21408,48038,48038,31,"N","Each",17600,100,414,3595,3515,06/JUN/03,06/JUN/03,1
3595,21408,48039,48039,31,"N","Each",1936,11,414,3595,3515,09/JUN/03,09/JUN/03,2
3595,21649,48358,48358,31,"N","Each",12320,70,414,3595,3515,06/JUN/03,06/JUN/03,1
3595,21801,48619,48619,31,"N","Each",18128,103,414,3595,3515,17/JUN/03,17/JUN/03,1
3595,21710,48466,48466,31,"N","Each",17248,98,414,3595,3515,06/JUN/03,06/JUN/03,1
3595,21953,48898,48898,31,"N","Each",7040,40,414,3595,3515,19/JUN/03,19/JUN/03,1
3595,22023,49014,49014,31,"N","Each",10032,57,414,3595,3515,18/JUN/03,18/JUN/03,1
3595,22141,49155,49155,31,"N","Each",24992,142,414,3595,3515,17/JUN/03,17/JUN/03,1
3595,22216,49289,49289,31,"N","Each",14080,80,414,3595,3515,19/JUN/03,19/JUN/03,1
3595,22216,49290,49290,31,"N","Each",34848,198,414,3595,3515,25/JUN/03,25/JUN/03,2
3595,22260,49369,49369,31,"N","Each",27808,158,414,3595,3515,18/JUN/03,18/JUN/03,1
3595,22260,49370,49370,31,"N","Each",34848,198,414,3595,3515,25/JUN/03,25/JUN/03,2
3595,22575,49805,49805,31,"N","Each",4048,23,414,3595,3515,30/JUN/03,30/JUN/03,1
3595,22644,49926,49926,31,"N","Each",14784,84,414,3595,3515,30/JUN/03,30/JUN/03,1
3595,22760,50082,50082,31,"N","Each",5808,33,414,3595,3515,25/JUN/03,25/JUN/03,1
3595,22760,50083,50083,31,"N","Each",37488,213,414,3595,3515,30/JUN/03,30/JUN/03,2
3595,23203,50617,50617,31,"N","Each",25168,143,414,3595,3515,09/JUL/03,09/JUL/03,1
3595,23310,50772,50772,31,"N","Each",32560,185,414,3595,3515,09/JUL/03,09/JUL/03,1
3595,24026,51766,51766,31,"N","Each",5280,30,414,3595,3515,22/JUL/03,22/JUL/03,1
3595,23836,51530,51530,31,"N","Each",25696,146,414,3595,3515,22/JUL/03,22/JUL/03,1
3595,24478,52435,52435,31,"N","Each",46992,267,414,3595,3515,28/JUL/03,28/JUL/03,1
3595,24150,51952,51952,31,"N","Each",8800,50,414,3595,3515,22/JUL/03,22/JUL/03,1
3595,24421,52378,52378,31,"N","Each",46992,267,414,3595,3515,28/JUL/03,28/JUL/03,1
3595,25062,53288,53288,31,"N","Each",10208,58,414,3595,3515,04/AUG/03,04/AUG/03,1
3595,25241,53509,53509,31,"N","Each",3344,19,414,3595,3515,01/AUG/03,01/AUG/03,1
3595,25241,53510,53510,31,"N","Each",53152,302,414,3595,3515,04/AUG/03,04/AUG/03,2
3595,25561,53987,53987,31,"N","Each",13904,79,414,3595,3515,11/AUG/03,11/AUG/03,1
3595,25456,53820,53820,31,"N","Each",41536,236,414,3595,3515,11/AUG/03,11/AUG/03,1
3595,26022,54790,54790,31,"N","Each",19712,112,414,3595,3515,18/AUG/03,18/AUG/03,1
3595,25889,54557,54557,31,"N","Each",4928,28,414,3595,3515,11/AUG/03,11/AUG/03,1
3595,25889,54558,54558,31,"N","Each",53152,302,414,3595,3515,18/AUG/03,18/AUG/03,2
3595,26193,55010,55010,31,"N","Each",39600,225,414,3595,3515,18/AUG/03,18/AUG/03,1
3595,26667,55792,55792,31,"N","Each",2816,16,414,3595,3515,25/AUG/03,25/AUG/03,1
3595,26667,55793,55793,31,"N","Each",31680,180,414,3595,3515,26/AUG/03,26/AUG/03,2
3595,26558,55577,55577,31,"N","Each",26752,152,414,3595,3515,21/AUG/03,21/AUG/03,1
3595,26558,55578,55578,31,"N","Each",54912,312,414,3595,3515,25/AUG/03,25/AUG/03,2
3595,26558,55579,55579,31,"N","Each",20240,115,414,3595,3515,26/AUG/03,26/AUG/03,3
3595,26892,56188,56188,31,"N","Each",23408,133,414,3595,3515,28/AUG/03,28/AUG/03,1
3595,26785,56040,56040,31,"N","Each",5280,30,414,3595,3515,28/AUG/03,28/AUG/03,1
3595,26995,56336,56336,31,"N","Each",9504,54,414,3595,3515,28/AUG/03,28/AUG/03,1
3595,26995,56337,56337,31,"N","Each",22000,125,414,3595,3515,02/SEP/03,02/SEP/03,2
3595,27253,56760,56760,31,"N","Each",17248,98,414,3595,3515,03/SEP/03,03/SEP/03,1
3595,27130,56520,56520,31,"N","Each",20592,117,414,3595,3515,29/AUG/03,29/AUG/03,1
3595,27130,56521,56521,31,"N","Each",19360,110,414,3595,3515,03/SEP/03,03/SEP/03,2
3595,27372,56939,56939,31,"N","Each",13200,75,414,3595,3515,05/SEP/03,05/SEP/03,1
3595,27193,56681,56681,31,"N","Each",19008,108,414,3595,3515,03/SEP/03,03/SEP/03,1
3595,27709,57507,57507,31,"N","Each",12496,71,414,3595,3515,11/SEP/03,11/SEP/03,1
3595,27709,57508,57508,31,"N","Each",46288,263,414,3595,3515,16/SEP/03,16/SEP/03,2
3595,28187,58105,58105,31,"N","Each",9152,52,414,3595,3515,16/SEP/03,16/SEP/03,1
3595,28508,58571,58571,31,"N","Each",38544,219,414,3595,3515,23/SEP/03,23/SEP/03,1
3595,28780,58943,58943,31,"N","Each",1760,10,414,3595,3515,26/SEP/03,26/SEP/03,1
3595,30572,61548,61548,31,"N","Each",233376,1326,414,3595,3515,14/OCT/03,14/OCT/03,1
3595,30572,61549,61549,31,"N","Each",18480,105,414,3595,3515,15/OCT/03,15/OCT/03,2
3595,30572,61550,61550,31,"N","Each",57200,325,414,3595,3515,20/OCT/03,20/OCT/03,3
3595,30480,61376,61376,31,"N","Each",22000,125,414,3595,3515,22/OCT/03,22/OCT/03,2
3595,30480,61377,61377,31,"N","Each",58960,335,414,3595,3515,24/OCT/03,24/OCT/03,3
3595,30480,61378,61378,31,"N","Each",37840,215,414,3595,3515,28/OCT/03,28/OCT/03,4
3595,32365,64694,64694,31,"N","Each",25344,144,414,3595,3515,31/OCT/03,31/OCT/03,1
3595,32285,64594,64594,31,"N","Each",45936,261,414,3595,3515,30/OCT/03,30/OCT/03,1
3595,32244,64501,64501,31,"N","Each",33440,190,414,3595,3515,28/OCT/03,28/OCT/03,1
3595,32244,64502,64502,31,"N","Each",70400,400,414,3595,3515,30/OCT/03,30/OCT/03,2
3595,32625,65172,65172,31,"N","Each",5632,32,414,3595,3515,30/OCT/03,30/OCT/03,1
3595,32625,65173,65173,31,"N","Each",8624,49,414,3595,3515,31/OCT/03,31/OCT/03,2
3595,32625,65174,65174,31,"N","Each",37840,215,414,3595,3515,04/NOV/03,04/NOV/03,3
3595,32525,65013,65013,31,"N","Each",37840,215,414,3595,3515,03/NOV/03,03/NOV/03,2
3595,33023,65865,65865,31,"N","Each",27984,159,414,3595,3515,07/NOV/03,07/NOV/03,1
3595,32746,65436,65436,31,"N","Each",11968,68,414,3595,3515,03/NOV/03,03/NOV/03,1
3595,33183,66144,66144,31,"N","Each",4224,24,414,3595,3515,07/NOV/03,07/NOV/03,1
3595,33490,66560,66560,31,"N","Each",27280,155,414,3595,3515,07/NOV/03,07/NOV/03,1
3595,33664,66895,66895,31,"N","Each",137808,783,414,3595,3515,14/NOV/03,14/NOV/03,1
3595,33747,67016,67016,31,"N","Each",43824,249,414,3595,3515,14/NOV/03,14/NOV/03,1
3595,33897,67305,67305,31,"N","Each",13200,75,414,3595,3515,14/NOV/03,14/NOV/03,1
3595,34060,67707,67707,31,"N","Each",22880,130,414,3595,3515,14/NOV/03,14/NOV/03,1
3595,34180,67919,67919,31,"N","Each",84832,482,414,3595,3515,20/NOV/03,20/NOV/03,1
3595,34288,68078,68078,31,"N","Each",25520,145,414,3595,3515,20/NOV/03,20/NOV/03,1
3595,34629,68641,68641,31,"N","Each",14432,82,414,3595,3515,26/NOV/03,26/NOV/03,1
3595,34629,68642,68642,31,"N","Each",107360,610,414,3595,3515,01/DEC/03,01/DEC/03,2
3595,34553,68507,68507,31,"N","Each",68640,390,414,3595,3515,20/NOV/03,20/NOV/03,1
3595,34477,68402,68402,31,"N","Each",37312,212,414,3595,3515,21/NOV/03,21/NOV/03,2
3595,34938,69077,69077,31,"N","Each",14080,80,414,3595,3515,04/DEC/03,04/DEC/03,1
3595,34790,68918,68918,31,"N","Each",16720,95,414,3595,3515,01/DEC/03,01/DEC/03,1
3595,34731,68818,68818,31,"N","Each",19360,110,414,3595,3515,01/DEC/03,01/DEC/03,1
3595,35060,69331,69331,31,"N","Each",10560,60,414,3595,3515,02/DEC/03,02/DEC/03,1
3595,35468,70239,70239,31,"N","Each",75856,431,414,3595,3515,10/DEC/03,10/DEC/03,1
3595,35599,70442,70442,31,"N","Each",28160,160,414,3595,3515,10/DEC/03,10/DEC/03,1
3595,35335,70037,70037,31,"N","Each",40480,230,414,3595,3515,10/DEC/03,10/DEC/03,1
3595,35688,70628,70628,31,"N","Each",24112,137,414,3595,3515,18/DEC/03,18/DEC/03,1
3595,36028,71283,71283,31,"N","Each",1056,6,414,3595,3515,22/DEC/03,22/DEC/03,1
3595,36231,71512,71512,31,"N","Each",60544,344,414,3595,3515,18/DEC/03,18/DEC/03,1
3595,36231,71513,71513,31,"N","Each",64240,365,414,3595,3515,24/DEC/03,24/DEC/03,2
3595,35874,70999,70999,31,"N","Each",58960,335,414,3595,3515,18/DEC/03,18/DEC/03,1
3595,36019,71268,71268,31,"N","Each",1056,6,414,3595,3515,22/DEC/03,22/DEC/03,1
3595,36123,71393,71393,31,"N","Each",49632,282,414,3595,3515,19/DEC/03,19/DEC/03,1
3595,36491,71902,71902,31,"N","Each",6512,37,414,3595,3515,24/DEC/03,24/DEC/03,1
3595,36570,72013,72013,31,"N","Each",16016,91,414,3595,3515,24/DEC/03,24/DEC/03,1
3595,37015,72919,72919,31,"N","Each",47168,268,414,3595,3515,22/JAN/04,22/JAN/04,1
3595,37358,73467,73467,31,"N","Each",65472,372,414,3595,3515,28/JAN/04,28/JAN/04,1
3595,37734,74028,74028,31,"N","Each",71632,407,414,3595,3515,04/FEB/04,04/FEB/04,1
3595,38012,74477,74477,31,"N","Each",352,2,414,3595,3515,06/FEB/04,06/FEB/04,1
3595,38115,74593,74593,31,"N","Each",10032,57,414,3595,3515,05/FEB/04,05/FEB/04,1
3595,38115,74594,74594,31,"N","Each",90640,515,414,3595,3515,11/FEB/04,11/FEB/04,2
32839,38420,75090,75090,30,"N","Each",7000,40,207,32839,38306,09/FEB/04,09/FEB/04,3
32840,38421,75091,75091,114,"N","Each",3268.9,485,207,32840,38309,05/FEB/04,05/FEB/04,1
32840,38421,75092,75092,114,"N","Each",8000,320,207,32840,38310,09/FEB/04,09/FEB/04,2
32840,38421,75093,75093,114,"N","Each",6625,265,207,32840,38311,09/FEB/04,09/FEB/04,3
32840,38421,75094,75094,32,"N","Each",10000,500,207,32840,38312,06/FEB/04,06/FEB/04,4
32840,38421,75095,75095,114,"N","Each",15000,500,207,32840,38313,06/FEB/04,06/FEB/04,5
32840,38421,75096,75096,32,"N","Each",2900,145,207,32840,38314,04/FEB/04,04/FEB/04,6
32840,38421,75097,75097,114,"N","Each",4350,145,207,32840,38315,04/FEB/04,04/FEB/04,7
32840,38421,75098,75098,114,"N","Each",32791.5,350,207,32840,38316,09/FEB/04,09/FEB/04,8
32841,38422,75099,75099,32,"N","Each",7000,350,207,32841,38317,09/FEB/04,09/FEB/04,1
32841,38422,75100,75100,114,"N","Each",7755.6,40,207,32841,38318,09/FEB/04,09/FEB/04,2
32841,38422,75101,75101,32,"N","Each",800,40,207,32841,38319,09/FEB/04,09/FEB/04,3
32843,38424,75108,75108,114,"N","Each",67500,500,207,32843,38329,06/FEB/04,06/FEB/04,1
32839,38407,75007,75007,30,"N","Each",234900,1740,207,32839,38304,02/FEB/04,02/FEB/04,1
32839,38407,75008,75008,30,"N","Each",91500,915,207,32839,38305,02/FEB/04,02/FEB/04,2
32839,38407,75009,75009,30,"N","Each",46375,265,207,32839,38306,02/FEB/04,02/FEB/04,3
32839,38407,75010,75010,30,"N","Each",46375,265,207,32839,38306,03/FEB/04,03/FEB/04,4
32840,38408,75012,75012,114,"N","Each",9874.1,1465,207,32840,38309,02/FEB/04,02/FEB/04,1
32840,38408,75013,75013,114,"N","Each",8375,335,207,32840,38310,02/FEB/04,02/FEB/04,2
32840,38408,75014,75014,114,"N","Each",6750,270,207,32840,38311,02/FEB/04,02/FEB/04,3
32840,38408,75015,75015,32,"N","Each",34800,1740,207,32840,38312,02/FEB/04,02/FEB/04,4
32840,38408,75016,75016,114,"N","Each",52200,1740,207,32840,38313,02/FEB/04,02/FEB/04,5
32840,38408,75017,75017,32,"N","Each",3100,155,207,32840,38314,02/FEB/04,02/FEB/04,6
32840,38408,75018,75018,114,"N","Each",4650,155,207,32840,38315,02/FEB/04,02/FEB/04,7
32840,38408,75019,75019,114,"N","Each",85726.35,915,207,32840,38316,02/FEB/04,02/FEB/04,8
32841,38409,75020,75020,32,"N","Each",18300,915,207,32841,38317,02/FEB/04,02/FEB/04,1
32841,38409,75021,75021,114,"N","Each",51380.85,265,207,32841,38318,02/FEB/04,02/FEB/04,2
32841,38409,75022,75022,114,"N","Each",51380.85,265,207,32841,38318,03/FEB/04,03/FEB/04,3
32841,38409,75023,75023,32,"N","Each",5300,265,207,32841,38319,02/FEB/04,02/FEB/04,4
32841,38409,75024,75024,32,"N","Each",5300,265,207,32841,38319,03/FEB/04,03/FEB/04,5
32841,38409,75025,75025,114,"N","Each",156350,530,207,32841,38320,02/FEB/04,02/FEB/04,6
32841,38409,75026,75026,32,"N","Each",10600,530,207,32841,38321,02/FEB/04,02/FEB/04,7
32843,38411,75034,75034,114,"N","Each",234900,1740,207,32843,38329,02/FEB/04,02/FEB/04,1
32843,38411,75036,75036,111,"N","Each",52200,1740,207,32843,38331,02/FEB/04,02/FEB/04,3
32843,38411,75037,75037,114,"N","Each",36513.35,155,207,32843,38332,02/FEB/04,02/FEB/04,4
32843,38411,75038,75038,114,"N","Each",3875,155,207,32843,38333,02/FEB/04,02/FEB/04,5
32843,38411,75039,75039,114,"N","Each",22875,915,207,32843,38335,02/FEB/04,02/FEB/04,6
32843,38411,75040,75040,111,"N","Each",18300,915,207,32843,38336,02/FEB/04,02/FEB/04,7
32843,38411,75042,75042,114,"N","Each",6625,265,207,32843,38337,03/FEB/04,03/FEB/04,9
32843,38411,75043,75043,111,"N","Each",5300,265,207,32843,38338,02/FEB/04,02/FEB/04,10
32843,38411,75044,75044,111,"N","Each",5300,265,207,32843,38338,03/FEB/04,03/FEB/04,11
32843,38411,75045,75045,114,"N","Each",13250,530,207,32843,38339,02/FEB/04,02/FEB/04,12
32844,38412,75046,75046,114,"N","Each",732.5,1465,207,32844,38340,02/FEB/04,02/FEB/04,1
32844,38412,75047,75047,114,"N","Each",452.25,335,207,32844,38341,02/FEB/04,02/FEB/04,2
32844,38412,75048,75048,114,"N","Each",364.5,270,207,32844,38342,02/FEB/04,02/FEB/04,3
32844,38412,75049,75049,32,"N","Each",243600,1740,207,32844,38343,02/FEB/04,02/FEB/04,4
32844,38412,75050,75050,114,"N","Each",3480,1740,207,32844,38344,02/FEB/04,02/FEB/04,5
32844,38412,75051,75051,34,"N","Each",78300,1740,207,32844,38345,02/FEB/04,02/FEB/04,6
32844,38412,75052,75052,32,"N","Each",28830,155,207,32844,38346,02/FEB/04,02/FEB/04,7
32844,38412,75053,75053,114,"N","Each",310,155,207,32844,38347,02/FEB/04,02/FEB/04,8
